error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows
167,http-muncher,0.3.2,tests::test_version,LLI interoperation error,LLVM field width mismatch,"LLI interoperation error: LLVM field width mismatch: cannot convert an LLVM field of width 8 to a Rust field of type u32, which has width 4",FALSE
168,imgui,0.11.0,context::test_set_ini_filename,Undefined Behavior,"attempting a read access using <122144> at alloc42486[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
168,imgui,0.11.0,context::test_set_log_filename,Undefined Behavior,"attempting a read access using <122183> at alloc42496[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
169,jh-rs,0.1.0,tests::large,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
169,jh-rs,0.1.0,tests::large_6400,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
169,jh-rs,0.1.0,tests::rand_100,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
169,jh-rs,0.1.0,tests::rand_100_large,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
169,jh-rs,0.1.0,tests::small,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
170,kg-js,0.8.4,de::tests::deserialize_nan,Undefined Behavior,"trying to retag from <103968> for SharedReadWrite permission at alloc28299[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,de::tests::deserialize_zero,Undefined Behavior,"trying to retag from <103977> for SharedReadWrite permission at alloc28300[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,de::tests::read_struct,Undefined Behavior,"trying to retag from <103258> for SharedReadWrite permission at alloc28071[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_bytes,Undefined Behavior,"trying to retag from <103148> for SharedReadWrite permission at alloc28024[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_enum_struct_variant,Undefined Behavior,"trying to retag from <104170> for SharedReadWrite permission at alloc28378[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_enum_tuple_variant,Undefined Behavior,"trying to retag from <104158> for SharedReadWrite permission at alloc28378[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_enum_unit_variant,Undefined Behavior,"trying to retag from <103906> for SharedReadWrite permission at alloc28259[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_map,Undefined Behavior,"trying to retag from <105584> for SharedReadWrite permission at alloc28762[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_newtype_struct,Undefined Behavior,"trying to retag from <103857> for SharedReadWrite permission at alloc28250[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_newtype_variant,Undefined Behavior,"trying to retag from <103973> for SharedReadWrite permission at alloc28292[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_option_none,Undefined Behavior,"trying to retag from <103937> for SharedReadWrite permission at alloc28266[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_option_some,Undefined Behavior,"trying to retag from <104115> for SharedReadWrite permission at alloc28355[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_string,Undefined Behavior,"trying to retag from <103636> for SharedReadWrite permission at alloc28184[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_struct,Undefined Behavior,"trying to retag from <103749> for SharedReadWrite permission at alloc28237[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_struct_variant,Undefined Behavior,"trying to retag from <104195> for SharedReadWrite permission at alloc28394[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,ser::tests::write_unit_struct,Undefined Behavior,"trying to retag from <103900> for SharedReadWrite permission at alloc28253[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,tests::engine::test_to_lstring_safety,Undefined Behavior,"trying to retag from <103947> for SharedReadWrite permission at alloc28274[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
170,kg-js,0.8.4,tests::interop::call_rust_function,Undefined Behavior,"trying to retag from <103993> for SharedReadWrite permission at alloc28307[0x8], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: trying to retag from <> for SharedReadWrite permission at alloc[0x8], but that tag only grants SharedReadOnly permission for this location",FALSE
171,kissat,0.1.0,tests::miter_buggy_mux2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
171,kissat,0.1.0,tests::miter_mux2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
171,kissat,0.1.0,tests::sat,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
171,kissat,0.1.0,tests::unsat,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
176,lexlib,2.0.1,color::colorf::gray,LLI interoperation error,Rust type mismatch,LLI interoperation error: Rust type mismatch: cannot convert a Rust value of type color::ColorF to an LLVM value of type <2 x float>.,FALSE
177,libargon2-sys,0.2.0,tests::direct_call,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
178,libcmark-sys,0.1.0,test::basic_api,memory leaked,"alloc26379 (C heap, size","memory leaked: alloc (C heap, size: 64, align: 16), allocated here:",FALSE
181,librsync,0.2.3,test::delta,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
180,librsync,0.2.3,test::integration,Undefined Behavior,"trying to retag from <104152> for SharedReadOnly permission at alloc27889[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
180,librsync,0.2.3,test::patch,Undefined Behavior,"trying to retag from <100030> for SharedReadOnly permission at alloc26083[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
180,librsync,0.2.3,test::send_patch,Undefined Behavior,"trying to retag from <100150> for SharedReadOnly permission at alloc26089[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",FALSE
181,librsync,0.2.3,test::signature,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
180,librsync,0.2.3,test::trivial_large_file,Undefined Behavior,"trying to retag from <122716> for SharedReadOnly permission at alloc43464[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
180,librsync,0.2.3,whole::test::integration,Undefined Behavior,"trying to retag from <115939> for SharedReadOnly permission at alloc34801[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE
183,libtz,0.1.1,timezone::tests::basics,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
183,libtz,0.1.1,timezone::tests::default,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
